x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
-11.8,0.48097706433001003,0.5190229294216516,114.35147692562498,32.723345698883286,114.35147692562498,0.48097706433001003,0.8602162381152648,0.7170549976809999,2.07609166005201,66.971243491216,139.24,1115.56,817.96,139.24,79.21000000000001,19387.7776,19387.7776,77551.1104,22272.577600000004,5996.9536,2699554.1530239997,2699554.1530239997,2699554.1530239997,10798216.612095999,24246721.417215995,885842.3808640001,6906762.437184,2738468.948224,2261390.379264,3673018.246144,139.24,11.79999926170129,144.239979900025,1.470272652304,3.24,3481.0,139.24,0.000724007851871236,19581.390019590395,225168.8128225936,540.713030978169,574.091998687089,6.091515635520159,8.000486736793601e-05,155.45351761,22.759432506814093,22.759432506814093,0.06240953276100001,0.48097706433001003,0.43521695424506246
-11.7,0.5806190066689599,0.41938104548524957,115.820299616256,31.895345097292964,115.820299616256,0.5806190066689599,0.82379820726889,0.9477063387044101,1.6775241301332902,79.480933683264,136.89,1095.6100000000001,806.56,136.89,78.32249999999999,18738.872099999997,18738.872099999997,74955.48839999999,21576.672099999996,5728.9761,2565164.2017690004,2565164.2017690004,2565164.2017690004,10260656.807076002,23038454.425921,832972.004929,6611856.250609,2602778.835969,2145413.4667289997,3498369.9744490003,136.89,11.700000168991691,141.88997865056402,1.39562255440609,2.8899999999999997,3422.25,136.89,0.013084441589915535,18948.067597920402,221127.91475775998,529.8747753420811,562.818638992401,6.04957706508544,8.014817836015224e-05,155.24135804892097,22.678301206276,22.678301206276,0.060875140226054406,0.5806190066689599,0.3639360200952099
-11.6,0.67704690497796,0.32295311493132967,117.13360591758399,31.005851296784037,117.13360591758399,0.67704690497796,0.7841447848802501,0.2542426892730256,1.29181250518849,91.10341702572099,134.56,1075.84,795.24,134.56,77.44000000000001,18106.3936,18106.3936,72425.5744,20897.5936,5470.0815999999995,2436396.322816,2436396.322816,2436396.322816,9745585.291264,21880765.025344,782757.7896959999,6327518.887936001,2472743.6700160005,2034434.3848960001,3330683.4002560005,134.56,11.600000863830761,139.560010856704,1.31281593321124,2.5600000000000005,3364.0,134.56,0.06479007706710249,18328.510658808904,217148.26446888997,519.3196518793959,551.505019412736,6.007425510025,8.0291886409476e-05,155.02752551002501,22.5966178881,22.5966178881,0.0546635996541504,0.67704690497796,0.28964987539569004
-11.5,0.7664164844486656,0.2335835007047529,118.27545620430398,30.066633723024996,118.27545620430398,0.7664164844486656,0.74165234981776,0.08909538463224999,0.9343340028190116,101.35858329000001,132.25,1056.25,784.0,132.25,76.5625,17490.0625,17490.0625,69960.25,20235.0625,5220.0625,2313060.765625,2313060.765625,2313060.765625,9252243.0625,20771945.640625,735091.890625,6053445.140625,2348173.140625,1928279.390625,3169735.140625,132.25,11.500000057225,137.250011390625,1.2299599620673598,2.25,3306.25,132.25,0.15377959901265642,17722.3881002116,213228.48522889,509.05616292652905,540.1743876891039,5.965058868408999,8.043596533210001e-05,154.811998868409,22.514379684624004,22.514379684624004,0.0447555645671121,0.7664164844486656,0.2159534694990436
-11.4,0.84516489091225,0.1548350726431744,119.23174581024098,29.089745167081002,119.23174581024098,0.84516489091225,0.6967454584838401,0.83662889214564,0.6193402905726976,109.837631319025,129.96,1036.8400000000001,772.84,129.96,75.68999999999998,16889.6016,16889.6016,67558.4064,19588.801600000003,4978.7136,2194972.6239360003,2194972.6239360003,2194972.6239360003,8779890.495744001,19710332.295423996,689869.7810559999,5789336.458815999,2228881.7871359996,1826779.309056,3015307.2232959997,129.96,11.39999930293225,134.95999802121224,1.1538274395649601,1.9599999999999997,3249.0,129.96,0.27650524467427556,17129.399021248904,209367.10192225,499.09061259289604,528.850326588516,5.922473693936891,8.0580442708921e-05,154.59475710099602,22.431575284162562,22.431575284162562,0.0327152917342161,0.84516489091225,0.14700693186392888
-11.3,0.9101527293705625,0.08984727484662251,119.9905541604,28.087303424719355,119.9905541604,0.9101527293705625,0.6498726631502401,0.8064799007459076,0.35938909938649005,116.217390693889,127.69000000000001,1017.6099999999999,761.7600000000001,127.69000000000001,74.8225,16304.7361,16304.7361,65218.9444,18958.5361,4745.8321,2081951.7526089998,2081951.7526089998,2081951.7526089998,8327807.010435999,18694303.863481,646990.183449,5534900.853769001,2114688.9148089997,1729769.4528490002,2867186.9987290003,127.69000000000001,11.29999957782784,132.68999886411027,1.08965726982225,1.6900000000000002,3192.25,127.69000000000001,0.42807433622120994,16549.2813088801,205562.7278628676,489.4266865401001,517.556676016384,5.879668618887841,8.0725301295076e-05,154.375729588809,22.348197302544005,22.348197302544005,0.0204436836055881,0.9101527293705625,0.08718844767361
-11.2,0.9587889681772901,0.041210977243716904,120.542327597329,27.071261030025003,120.542327597329,0.9587889681772901,0.6015024031975397,0.0492151729667049,0.1648439008546729,120.27048290409999,125.43999999999998,998.5600000000001,750.7599999999999,125.43999999999998,73.96,15735.193599999999,15735.193599999999,62940.774399999995,18343.993599999998,4521.217599999999,1973822.6851840003,1973822.6851840003,1973822.6851840003,7895290.740736001,17722281.326656,606355.001344,5289852.801023999,2005418.5123839998,1637089.542144,2725167.052864,125.43999999999998,11.1999992896,130.43999478708898,1.04119309908769,1.44,3136.0,125.43999999999998,0.60244437069441,15981.807554842275,201813.88216900002,480.066154009744,506.31763725900896,5.836639489030439,8.087055975363601e-05,154.15492045539602,22.264229981901686,22.264229981901686,0.0098781574187664,0.9587889681772901,0.04064796305956
-11.1,0.98913487416676,0.010865149950160899,120.880195669809,26.053225143696004,120.880195669809,0.98913487416676,0.5521180417185315,0.4031053240811776,0.043460599800643596,121.871310937156,123.21,979.69,739.8399999999999,123.21,73.1025,15180.704099999999,15180.704099999999,60722.816399999996,17744.904100000003,4304.6721,1870414.5521610002,1870414.5521610002,1870414.5521610002,7481658.208644001,16792727.039449,567869.252041,5053913.144281,1900899.1703609999,1548583.6252410002,2589045.120601,123.21,11.09999966822244,128.210011956196,1.01086475147329,1.2100000000000002,3080.25,123.21,0.7926635592039025,15426.770240702499,198119.1464872929,471.008229020176,495.15671098168895,5.793384233025,8.101620080999999e-05,153.932284233025,22.179676588524163,22.179676588524163,0.0026867745448192356,0.98913487416676,0.0108258552039169
-11.0,0.9999804000960401,1.9586802787203997e-05,120.9997800001,25.04427458505025,120.9997800001,0.9999804000960401,0.50221288543204,0.9976318836562575,7.834721114881599e-05,120.99762401166399,121.0,961.0,729.0,121.0,72.25,14641.0,14641.0,58564.0,17161.0,4096.0,1771561.0,1771561.0,1771561.0,7086244.0,15904144.0,531441.0,4826809.0,1800964.0,1464100.0,2458624.0,121.0,11.000000727300009,125.99999640078398,1.00001960009604,1.0,3025.0,121.0,0.99114867366025,14883.9975600001,194477.09275962488,462.25025800003596,484.09737689736903,5.74990186976209,8.1162243162081e-05,153.707800431025,22.094516930880253,22.094516930880253,4.896604659625291e-06,0.9999804000960401,1.958667444217225e-05
-10.9,0.9908933278140626,0.009106666175753314,120.89963482096901,24.054816694040998,120.89963482096901,0.9908933278140626,0.45228557147523996,0.29167614497025,0.0364266654664441,117.72803356502502,118.81,942.49,718.24,118.81,71.40249999999999,14115.8161,14115.8161,56463.2644,16592.0161,3895.0080999999996,1677100.110841,1677100.110841,1677100.110841,6708400.443364,15055075.127569,496981.2909610001,4608273.662721,1705450.5530410002,1383491.135961,2333711.4672009996,118.81,10.900000634922009,123.809995476036,1.009106638849,0.81,2970.25,118.81,1.18998666639801,14353.342255539226,190886.3547634849,453.78721840752405,473.16190272122503,5.7061872369112905,8.130866950542402e-05,153.481423892644,22.008746057103995,22.008746057103995,0.0022559336610888997,0.9908933278140626,0.009079054948605624
-10.8,0.9622358284704401,0.03776411003401,120.58095543609599,23.09446703230209,120.58095543609599,0.9622358284704401,0.40283501384112247,0.1524163216924089,0.15105644013604,112.23518788032099,116.64000000000001,924.16,707.5600000000001,116.64000000000001,70.56,13604.8896,13604.8896,54419.5584,16037.6896,3701.5056000000004,1586874.322944,1586874.322944,1586874.322944,6347497.291776,14244102.546496,464404.086784,4398046.511104,1614200.7421439998,1306613.5971839998,2214120.192064,116.64000000000001,10.799999046759039,121.64001007680899,1.0377505049601599,0.6400000000000001,2916.0,116.64000000000001,1.3812504058092099,13834.6831740649,187345.54856986238,445.61229903996104,462.371870031556,5.662240117934441,8.145551662344099e-05,153.25315916611598,21.92235351043969,21.92235351043969,0.009084496484390624,0.9622358284704401,0.037291124502810004
-10.7,0.915150523225,0.08484943881713289,120.04785052322501,22.17195645629449,120.04785052322501,0.915150523225,0.35435536153400254,0.9686033044181317,0.33939775526853155,104.77557316803599,114.48999999999998,906.0100000000001,696.9599999999999,114.48999999999998,69.7225,13107.960099999998,13107.960099999998,52431.840399999994,15497.7601,3515.3041,1500730.3518489997,1500730.3518489997,1500730.3518489997,6002921.407395999,13469846.876641,433626.20100900007,4195872.914688999,1527060.7620489998,1233327.9658090002,2099667.6545289997,114.48999999999998,10.70000034831025,119.49001846020099,1.0846899637402498,0.48999999999999994,2862.25,114.48999999999998,1.55731505853049,13327.9243783569,183853.38607843837,437.716777709124,451.74756395731595,5.618055671438439,8.1602749163776e-05,153.02293661953598,21.83532805954369,21.83532805954369,0.019412503363137597,0.915150523225,0.08247661995000491
-10.6,0.8515145311227026,0.14848552837924,119.30701370062499,21.29510260544689,119.30701370062499,0.8515145311227026,0.30733090885043557,0.45201135866041003,0.59394211351696,95.6761772164,112.36,888.0400000000001,686.4399999999999,112.36,68.89000000000001,12624.7696,12624.7696,50499.0784,14971.9696,3336.2176,1418519.1122560003,1418519.1122560003,1418519.1122560003,5674076.449024001,12730966.530303998,404567.23513600003,4001504.141376,1443881.011456,1163498.7663359998,1990176.0616960004,112.36,10.599999223696,117.35999889152401,1.14759991586881,0.36,2809.0,112.36,1.71116119050496,12832.987338266175,180408.59535680892,430.09006916376904,441.3079977582241,5.573631609315999,8.175038589446399e-05,152.790711609316,21.747666104784493,21.747666104784493,0.03160939077409,0.8515145311227026,0.14128017384350253
-10.5,0.77386470053764,0.22613538130456362,118.36778505241598,20.470765438369,118.36778505241598,0.77386470053764,0.26223155931025,0.08411682084099999,0.90454156326121,85.31858508163599,110.25,870.25,676.0,110.25,68.0625,12155.0625,12155.0625,48620.25,14460.0625,3164.0625,1340095.640625,1340095.640625,1340095.640625,5360382.5625,12026157.015625,377149.515625,3814697.265625,1364516.015625,1096994.390625,1885472.265625,110.25,10.49999968112209,115.25000479248025,1.2228624217272102,0.25,2756.25,110.25,1.8366556711492898,12349.807999496099,177009.96317927042,422.7198502631039,431.07027762182406,5.52896580145009,8.1898409451076e-05,152.556489093376,21.659343681599996,21.659343681599996,0.043749537063210005,0.77386470053764,0.20959536166753961
-10.4,0.6852966147630737,0.31470332874806245,117.24182671410226,19.704863048255998,117.24182671410226,0.6852966147630737,0.21950787943822242,0.9502467376359999,1.2588133149922498,74.12168226602499,108.16000000000001,852.64,665.64,108.16000000000001,67.24,11698.585599999999,11698.585599999999,46794.342399999994,13961.7856,2998.6576,1265319.018496,1265319.018496,1265319.018496,5061276.073984,11354150.246464001,351298.03161599993,3635215.077376,1288824.3496959999,1033687.0236159998,1785387.6818559999,108.16000000000001,10.399999359409,113.16000175356102,1.3053743438880399,0.16000000000000003,2704.0,108.16000000000001,1.9287954381966397,11878.3449083524,173656.3751721604,415.592543171569,421.0502085620639,5.48405393655249,8.2046838636841e-05,152.32015065802503,21.570367760881,21.570367760881,0.05391628272144001,0.6852966147630737,0.28304512079402244
-10.3,0.589341533582789,0.41065847493696,115.94306179459599,19.002397962276003,115.94306179459599,0.589341533582789,0.17958677621824,0.43890505750081,1.64263389974784,62.523236197164955,106.09000000000002,835.2099999999999,655.3600000000001,106.09000000000002,66.4225,11255.0881,11255.0881,45020.3524,13476.8881,2839.8241,1194052.2965290002,1194052.2965290002,1194052.2965290002,4776209.186116001,10713713.858761,326940.37336900004,3462825.991689,1216668.562729,973452.5697689999,1689758.208649,106.09000000000002,10.29999995393769,111.08999792577599,1.3884950536736398,0.09,2652.25,106.09000000000002,1.9839066175488402,11418.5659121361,170346.7380324889,408.693044280964,411.26164889056895,5.438894703878439,8.219567418948901e-05,152.08177563673598,21.480712903441002,21.480712903441002,0.0605045221842889,0.589341533582789,0.35743434360709686
-10.2,0.48982459570008996,0.5101754044846096,114.487325015625,18.367515918756,114.487325015625,0.48982459570008996,0.1428671643759529,0.1290460276542529,2.04070167507969,50.961351793283995,104.03999999999999,817.96,645.16,104.03999999999999,65.61,10824.321600000001,10824.321600000001,43297.286400000005,13005.121600000002,2687.3856000000005,1126162.4192640001,1126162.4192640001,1126162.4192640001,4504649.677056001,10103650.533375999,304006.67142400006,3297303.9591039997,1147915.1024639998,916170.580224,1598424.146944,104.03999999999999,10.200000737536001,109.04000029728398,1.4642212445100098,0.04000000000000001,2601.0,104.03999999999999,1.9997927880840898,10970.441624495375,167080.05324323292,402.004986203844,401.7165576654239,5.393484629111291,8.23449168481e-05,151.841246022544,21.390375250728997,21.390375250728997,0.0624741126811684,0.48982459570008996,0.4291071933363076
-10.1,0.3907132924885969,0.6092867148512401,112.892133755041,17.803606402624002,112.892133755041,0.3907132924885969,0.1097159097585664,0.991603439942837,2.4371468594049603,39.85666217129689,102.00999999999999,800.89,635.04,102.00999999999999,64.80250000000001,10406.0401,10406.0401,41624.1604,12546.2401,2541.1681,1061520.1506009998,1061520.1506009998,1061520.1506009998,4246080.602403999,9522797.325408999,282429.536481,3138428.376721,1082434.240801,861724.1806810001,1511230.121041,102.00999999999999,10.10000053128004,107.00999400553223,1.5236381909347598,0.010000000000000002,2550.25,102.00999999999999,1.97582043606544,10533.9575939049,163855.3974651136,395.51126412622494,392.42480838122503,5.34782043876025,8.2494567353104e-05,151.598518126225,21.299336306496162,21.299336306496162,0.059514110332419594,0.3907132924885969,0.49517013040422764
-10.0,0.29595895724521004,0.70404098211225,111.17637884844102,17.313323485555237,111.17637884844102,0.29595895724521004,0.08046424370883999,0.25640618162723566,2.816163928449,29.595898988647686,100.0,784.0,625.0,100.0,64.0,10000.0,10000.0,40000.0,12100.0,2401.0,1000000.0,1000000.0,1000000.0,4000000.0,8970025.0,262144.0,2985984.0,1020100.0,810000.0,1428025.0,100.0,10.00000025191729,105.00000479640099,1.5576590054564101,2.0194839983102503e-26,2500.0,100.0,1.9129451401747597,10109.0999577604,160671.96805524643,389.1935894400999,383.3945312943691,5.30189814274201,8.264462644628099e-05,151.353597682225,21.20759257096804,21.20759257096804,0.0520918177671424,0.29595895724521004,0.55357037333361
-9.9,0.20933909978881,0.7906609012383226,109.36005919129599,16.898750634480997,109.36005919129599,0.20933909978881,0.0554044222964736,0.3381956919614025,3.16264360495329,20.517325079709163,98.01,767.29,615.0400000000001,98.01,63.2025,9605.9601,9605.9601,38423.8404,11666.160100000001,2266.7120999999997,941480.149401,941480.149401,941480.149401,3765920.597604,8444237.374609,243087.455521,2839760.8552810005,960790.079601,760888.0995209999,1348661.8197609999,98.01,9.89999909061696,103.01000572884026,1.5579952515302402,0.010000000000000002,2450.25,98.01,1.813673612529,9695.8564336516,157528.97496064001,383.0331219978239,374.631664003216,5.255715809211039,8.2795094870761e-05,151.10641672622504,21.115127814399997,21.115127814399997,0.041379057663664905,0.20933909978881,0.6030491610937599
-9.8,0.1343069527255569,0.8656930997316901,107.463886857441,16.561432541476,107.463886857441,0.1343069527255569,0.034786864163016906,0.95176745804449,3.4627723989267603,12.898839926520251,96.04000000000002,750.7599999999999,605.1600000000001,96.04000000000002,62.410000000000004,9223.681600000002,9223.681600000002,36894.72640000001,11244.481600000001,2138.1376,885842.3808640001,885842.3808640001,885842.3808640001,3543369.5234560003,7944370.667776,225199.600704,2699554.1530239997,904385.7840639999,714281.903104,1272997.705984,96.04000000000002,9.799998945025,101.04001008195601,1.5182480840184103,0.04000000000000001,2401.0,96.04000000000002,1.68196361654916,9294.2093859904,154425.7588543849,377.0105688976,366.14007353536897,5.209269876306251,8.294597337102401e-05,150.856907593924,21.021927893049757,21.021927893049757,0.02906714698281,0.1343069527255569,0.6430030345000901
-9.7,0.07385382371236,0.9261461045155226,105.509074041121,16.30249881580609,105.509074041121,0.07385382371236,0.018817559507952098,0.024688513883124097,3.7045844180620904,6.948907749299611,94.08999999999999,734.4100000000001,595.3599999999999,94.08999999999999,61.622499999999995,8852.928100000001,8852.928100000001,35411.712400000004,10834.7281,2015.1121,832972.004929,832972.004929,832972.004929,3331888.019716,7469392.854360999,208422.380089,2565164.2017690004,850771.951129,670078.127889,1200893.7976090002,94.08999999999999,9.70000061990976,99.08999972481598,1.4349804619048903,0.09,2352.25,94.08999999999999,1.52306574975025,8904.1417502976,151361.74660261688,371.10631937439996,357.9216745171241,5.162556559876,8.30972626929e-05,150.605076559876,20.927980733520997,20.927980733520997,0.017099861830273604,0.07385382371236,0.6732949996248024
-9.6,0.030389826225168396,0.9696101816313796,103.516929902929,16.122730457343998,103.516929902929,0.030389826225168396,0.007656072376030225,0.75570717832164,3.8784406477504905,2.8007264250764106,92.16,718.24,585.64,92.16,60.839999999999996,8493.4656,8493.4656,33973.8624,10436.665599999998,1897.4736000000003,782757.7896959999,782757.7896959999,782757.7896959999,3131031.1587839997,7018303.027264001,192699.928576,2436396.322816,799836.8808960001,628176.715776,1132215.1711360002,92.16,9.60000076241424,97.159995578529,1.3085918599689998,0.16000000000000003,2304.0,92.16,1.3433148430131598,8525.6284965489,148336.4245323024,365.30053818856896,349.97643042964904,5.115571868169001,8.324896358356899e-05,150.350856391696,20.833272665103998,20.833272665103998,0.007366570893412901,0.030389826225168396,0.69405477690025
-9.5,0.0056476908372544,0.9943523964528399,101.508667672801,16.022628795321758,101.508667672801,0.0056476908372544,0.001413921910235409,0.57055256501049,3.9774095858113596,0.5097041837344899,90.25,702.25,576.0,90.25,60.0625,8145.0625,8145.0625,32580.25,10050.0625,1785.0625,735091.890625,735091.890625,735091.890625,2940367.5625,6590130.765625,177978.515625,2313060.765625,751472.265625,588480.765625,1066830.765625,90.25,9.499999990849,95.2499873521,1.1438375226115602,0.25,2256.25,90.25,1.1498772597228901,8158.632722522499,145349.3970080656,359.573561880625,342.302282996569,5.068314768747241,8.34010950564e-05,150.09415566926398,20.737795731129,20.737795731129,0.0014039484424899999,0.0056476908372544,0.7054986996360899
-9.4,0.000613821683930625,0.9993861742244416,99.50510382540024,16.002456094249002,99.50510382540024,0.000613821683930625,0.00015347897092756897,0.1483656507500644,3.9975447768732097,0.05423728632100001,88.36000000000001,686.4399999999999,566.44,88.36000000000001,59.290000000000006,7807.4896,7807.4896,31229.9584,9674.6896,1677.7216,689869.7810559999,689869.7810559999,689869.7810559999,2759479.1242239997,6183935.509504,164206.490176,2194972.6239360003,705573.1202560001,550896.4661760001,1004613.308416,88.36000000000001,9.400000347364001,93.360002640804,0.9498661140155624,0.36,2209.0,88.36000000000001,0.9504643267897601,7803.1128591529,142400.3280897024,353.905904637769,334.895636423716,5.020780407816039,8.3553639629824e-05,149.83495682268102,20.641529457024998,20.641529457024998,0.0001533612268881,0.000613821683930625,0.70779427128601
-9.3,0.015488903653171774,0.9845111451826225,97.52639892257024,16.062260450624997,97.52639892257024,0.015488903653171774,0.003887337322705225,0.9907737198038689,3.93804458073049,1.3396351769612098,86.49000000000001,670.81,556.96,86.49000000000001,58.52250000000001,7480.520099999999,7480.520099999999,29922.080399999995,9310.320099999999,1575.2960999999998,646990.183449,646990.183449,646990.183449,2587960.733796,5798805.941040999,151334.22628899998,2081951.7526089998,662037.713649,515333.02968899993,945439.241569,86.49000000000001,9.2999991681,91.49000933168101,0.73969752721489,0.48999999999999994,2162.25,86.49000000000001,0.75302633488681,7459.0082268025,139488.98359541758,348.27875392398397,327.75076071654405,4.97296377820449,8.37065797569e-05,149.573266900225,20.54445732088036,20.54445732088036,0.003812249419349056,0.015488903653171774,0.70097902257601
-9.2,0.04967991643760639,0.9503200444609601,95.5918799521,16.201884849492245,95.5918799521,0.04967991643760639,0.012578188639570578,0.0331174192068864,3.8012801778438403,4.20490786480384,84.63999999999999,655.3600000000001,547.56,84.63999999999999,57.76,7163.9296,7163.9296,28655.7184,8956.7296,1477.6336,606355.001344,606355.001344,606355.001344,2425420.005376,5433859.372095999,139314.06950399998,1973822.6851840003,620767.5005440001,481702.626304,889188.6490239999,84.63999999999999,9.20000013576004,89.63999426560001,0.5291546376776257,0.6400000000000001,2116.0,84.63999999999999,0.5654343669436899,7126.248460752099,136615.1299482256,342.673558965136,320.86048643124104,4.924864174412249,8.385998940010001e-05,149.308946393616,20.44657214308996,20.44657214308996,0.011802955966788098,0.04967991643760639,0.68494509851881
-9.1,0.10182375697272249,0.8981762311065601,93.719863533604,16.42096104156225,93.719863533604,0.10182375697272249,0.026139196879964095,0.8168727691668197,3.5927049244262403,8.432025402025001,82.80999999999999,640.09,538.24,82.80999999999999,57.0025,6857.4961,6857.4961,27429.9844,8613.696100000001,1384.5841,567869.252041,567869.252041,567869.252041,2271477.008164,5088241.1383690005,128100.283921,1870414.5521610002,581667.0542410001,449920.31912099995,835745.1844810001,82.80999999999999,9.09999984434436,87.809999748601,0.33533121426841006,0.81,2070.25,82.80999999999999,0.3951671904405625,6804.74858281,133778.70973959842,337.07303948340103,314.2160392996,4.87647582569536,8.4013777805409e-05,149.041978475625,20.347853428740247,20.347853428740247,0.022863919747239995,0.10182375697272249,0.65948708216161
-9.0,0.16984165804225,0.8301583324650625,91.92746207016098,16.718854605804157,91.92746207016098,0.16984165804225,0.044434869297640005,0.396758892544,3.32063332986025,13.757173559608962,81.0,625.0,529.0,81.0,56.25,6561.0,6561.0,26244.0,8281.0,1296.0,531441.0,531441.0,531441.0,2125764.0,4761124.0,117649.0,1771561.0,544644.0,419904.0,784996.0,81.0,9.0,86.000009357161,0.1747573245488196,1.0,2025.0,81.0,0.24901275657876842,6494.406402894399,130979.66601787691,331.460584311481,307.807234558096,4.827795942845161,8.416799149903226e-05,148.772297700625,20.24828733621409,20.24828733621409,0.03524886466517609,0.16984165804225,0.6244112355932415
-8.9,0.2510218921347225,0.74897808539904,90.2306210404,17.094627739225004,90.2306210404,0.2510218921347225,0.06728239393225001,0.385802389941805,2.99591234159616,19.883443496310246,79.21000000000001,610.0899999999999,519.84,79.21000000000001,55.502500000000005,6274.224099999999,6274.224099999999,25096.896399999998,7958.424099999999,1211.7361,496981.2909610001,496981.2909610001,496981.2909610001,1987925.1638440003,4451707.548649001,107918.163081,1677100.110841,509608.949161,391574.32608100004,736831.675321,79.21000000000001,8.90000072771161,84.20998756000002,0.061482792868417596,1.2100000000000002,1980.25,79.21000000000001,0.1327978257742096,6195.1035326404,128218.02073119361,325.8209112601,301.622518802089,4.778820723441961,8.432264044569601e-05,148.49983897460103,20.14785762913225,20.14785762913225,0.04700247414429161,0.2510218921347225,0.57969569750625
-8.8,0.34212813085584004,0.6578719033145809,88.64378789688898,17.546941854649003,88.64378789688898,0.34212813085584004,0.09445349298243688,0.794101983376,2.63148774303321,26.494398747441,77.44000000000001,595.3599999999999,510.76000000000005,77.44000000000001,54.760000000000005,5996.9536,5996.9536,23987.8144,7645.7536,1131.6496,464404.086784,464404.086784,464404.086784,1857616.347136,4159217.621056,98867.48262400001,1586874.322944,476475.43398400006,364854.6570240001,691146.147904,77.44000000000001,8.79999943732849,82.44000780390401,0.005322385917539857,1.44,1936.0,77.44000000000001,0.0511554970291561,5906.7033218064,125493.84185121,320.14005328176404,295.64924835811604,4.72954539160324,8.4477734645329e-05,148.224561912001,20.046546611569003,20.046546611569003,0.056269115451654396,0.34212813085584004,0.52568358163216
-8.7,0.4395281999267929,0.5604717316915601,87.18012922090001,18.07400488142089,87.18012922090001,0.4395281999267929,0.1256766736220836,0.0827447776913664,2.2418869267662402,33.26788944092329,75.68999999999998,580.8100000000001,501.75999999999993,75.68999999999998,54.022499999999994,5728.9761,5728.9761,22915.9044,7342.7761,1055.6001,433626.20100900007,433626.20100900007,433626.20100900007,1734504.8040360003,3882905.719081,90458.38216899999,1500730.3518489997,445159.84320899996,339670.992969,647836.643689,75.68999999999998,8.699999169691209,80.689995183121,0.0105057231566049,1.6900000000000002,1892.25,75.68999999999998,0.007340619441082226,5629.055230620899,122807.25442259562,314.405560305225,289.87367730832904,4.679966402329001,8.463322893542399e-05,147.946426402329,19.944334264463997,19.944334264463997,0.061585792775522494,0.4395281999267929,0.46328156377441
-8.6,0.53933910048841,0.46066091984640356,85.851398953609,18.673460838399997,85.851398953609,0.53933910048841,0.16063999070465612,0.9825271988700099,1.84264362508801,39.889519114224996,73.96,566.44,492.84,73.96,53.29,5470.0815999999995,5470.0815999999995,21880.326399999998,7049.281599999999,983.4495999999999,404567.23513600003,404567.23513600003,404567.23513600003,1618268.9405440001,3622048.4362239996,82653.95001599999,1418519.1122560003,415581.35833599995,315951.913216,606803.608576,73.96,8.60000023623049,78.96000077113601,0.07493150719043999,1.9599999999999997,1849.0,73.96,0.0030999338967025,5361.98849536,120158.40913601291,308.60644557120406,284.2811812096,4.630080565348839,8.4789160858609e-05,147.665319704644,19.841207196409,19.841207196409,0.0621131105940004,0.53933910048841,0.39412938710756246
-8.5,0.63758164886641,0.36241832774161004,84.667841489169,19.34230108693689,84.667841489169,0.63758164886641,0.19899403981275038,4.396994880825601e-05,1.4496733109664401,46.065274809312164,72.25,552.25,484.0,72.25,52.5625,5220.0625,5220.0625,20880.25,6765.0625,915.0625,377149.515625,377149.515625,377149.515625,1508598.0625,3375946.890625,75418.890625,1340095.640625,387661.890625,293628.515625,567950.640625,72.25,8.49999914038564,77.25000148320402,0.1901559721693129,2.25,1806.25,72.25,0.038602508144544107,5105.318995795225,117547.50761808039,302.733691771536,278.85640061203594,4.579882912369209,8.494553122810001e-05,147.38120248435598,19.737150573391688,19.737150573391688,0.0577678196593969,0.63758164886641,0.32069772868324
-8.4,0.7303392798812101,0.26966071240459555,83.63835945080099,20.07677554623225,83.63835945080099,0.7303392798812101,0.24035565201664,0.9842490563792929,1.0786428080752901,51.532743034161,70.56,538.24,475.24,70.56,51.84,4978.7136,4978.7136,19914.8544,6489.913600000001,850.3056,351298.03161599993,351298.03161599993,351298.03161599993,1405192.1264639997,3143926.1645440003,68719.476736,1265319.018496,361326.018816,272634.356736,531184.4229759999,70.56,8.40000029424516,75.56000826067601,0.34215269781923996,2.5600000000000005,1764.0,70.56,0.11243296375506248,4858.8427891599995,114974.75812531839,296.77983083540096,273.58337660673595,4.52937059453124,8.510232240846401e-05,147.094011445824,19.632136628998893,19.632136628998893,0.0492359531558976,0.7303392798812101,0.24627666741129
-8.3,0.8139140469324225,0.1860859780883856,82.77047431758399,20.872316116128996,82.77047431758399,0.8139140469324225,0.28431151775568997,0.0497931420898129,0.7443439468636899,56.070533376675996,68.89000000000001,524.41,466.56000000000006,68.89000000000001,51.1225,4745.8321,4745.8321,18983.3284,6223.6321,789.0481,326940.37336900004,326940.37336900004,326940.37336900004,1307761.4934760001,2925334.7503210003,62523.502209,1194052.2965290002,336500.927569,252905.392609,496414.657489,68.89000000000001,8.300000240978411,73.889995373041,0.5127789445702226,2.8899999999999997,1722.25,68.89000000000001,0.22164791319320037,4622.3450281089,112440.42788510438,290.739533779396,268.445679713344,4.47853734128025,8.525957209932098e-05,146.80365945753599,19.526150480672158,19.526150480672158,0.0378644975275204,0.8139140469324225,0.17482592325961
